year,title
2020,Prostate Cancer in a Patient with Giant Prostatic Hyperplasia: The Robotic Approach to a Difficult Problem.
2020,"Reply to the Correspondence by Untch et al. &quot;Concerning Dediu M, Zielinski C: A Proposal to Redefine Pathologic Complete Remission as Endpoint following Neoadjuvant Chemotherapy in Early Breast Cancer&quot; [Breast Care 2019; DOI 10.1159/000500624]."
2020,Complete Clinical Response in Locally Advanced Metastatic de novo Breast Cancer after Front-Line Treatment with Ribociclib/Letrozole within the RIBANNA Study.
2020,Metastatic Breast Cancer as a Chronic Disease: Evidence-Based Data on a Theoretical Concept.
2020,Lipocalin-1 Expression as a Prognosticator Marker of Survival in Breast Cancer Patients.
2020,Ductal Carcinoma in situ after Core Needle Biopsy: In Which Cases Is a Sentinel Node Biopsy Necessary?
2020,Factors Impacting on Decision-Making towards Prophylactic Surgeries in <i>BRCA</i> Mutation Carriers and Women with Familial Predisposition.
2020,"Incidence of Morphea following Adjuvant Irradiation of the Breast in 2,268 Patients."
2020,Assessment of Quality of Life in Postmenopausal Women with Early Breast Cancer Participating in the PACT Trial: The Impact of Additional Patient Information Material Packages and Patient Compliance.
2020,Meta-Analysis of Changes in Sleep Quality of Women with Breast Cancer before and after Therapy.
2020,Deep Learning for Variational Multimodality Tumor Segmentation in PET/CT.
2020,Synthetic data method to incorporate external information into a current study.
2020,Mapping Tumor-Specific Expression QTLs in Impure Tumor Samples.
2020,Detection of False Negative Sentinel Lymph Node in Cutaneous Oncology: A General Reappraisal.
2020,"Performing Precise Biopsy in Naive Patients With Equivocal PI-RADS, Version 2, Score 3, Lesions: An MRI-based Nomogram to Avoid Unnecessary Surgical Intervention."
2020,Guidelines for performing Mendelian randomization investigations.
2020,Potent delivery of an MMP inhibitor to the tumor microenvironment with thermosensitive liposomes for the suppression of metastasis and angiogenesis.
2020,Adjuvant chemotherapy in early breast cancer: Are we over-treating patients?
2020,Correlation between imagenological and histological diagnosis of bone tumors. A retrospective study.
2020,The effect of adjuvant radiotherapy on overall survival in adults with intracranial ependymoma.
2020,Primary hyperparathyroidism on the example of a 33-year-old female patient with parathyroid adenoma.
2020,CCL2 and IL18 expressions may associate with the anti-proliferative effect of noncontact electro capacitive cancer therapy <i>in vivo</i>.
2020,Enhanced recovery protocol improves postoperative outcomes and minimizes narcotic use following resection for colon and rectal cancer.
2020,The importance of circulating and disseminated tumor cells in pancreatic cancer.
2020,A Systematic Review of Treatment Options for Grieving Older Adults.
2020,"Island Nation, US Territory and Contested Space: Territorial Status As a Social Determinant of Indigenous Health in Guam."
2020,Optimizing Advanced Care Planning in Hospitalized Patients With Advanced Cancers: A Quality Improvement Initiative.
2020,A School-Based Intervention to Increase HPV Vaccination Rates.
2020,Establishment of a non-human primate model for menopausal hot flushes.
2020,Programmed death ligand 2 - A link between inflammation and bone loss in rheumatoid arthritis.
2020,CD38-targeted therapy with daratumumab reduces autoantibody levels in multiple myeloma patients.
2020,The development of human immune system mice and their use to study tolerance and autoimmunity.
2020,Polymyositis and dermatomyositis - challenges in diagnosis and management.
2020,Editorial Comment to Possible abscopal effect in urothelial carcinoma of the upper urinary tract after treatment with immune checkpoint inhibitors.
2020,Possible abscopal effect in urothelial carcinoma of the upper urinary tract after treatment with immune checkpoint inhibitors.
2020,Refractory fistula of bladder repaired with transurethral cystoscopic injection of <i>N</i>-butyl-2-cyanoacrylate.
2020,Editorial Comment to Pembrolizumab-induced myasthenia gravis with myositis and presumable myocarditis in a patient with bladder cancer.
2020,Pembrolizumab-induced myasthenia gravis with myositis and presumable myocarditis in a patient with bladder cancer.
2020,Testicular sarcoidosis with bilateral scrotal swelling.
2020,Editorial Comment to Syndrome of inappropriate antidiuretic hormone secretion as a side effect of chemotherapy for testicular cancer: A case report.
2020,Syndrome of inappropriate antidiuretic hormone secretion as a side effect of chemotherapy for testicular cancer: A case report.
2020,Editorial Comment to A case in which bladder cancer invaded the ureteral orifice and was resected via photodynamic diagnosis-assisted transurethral resection involving orally administered 5-aminolevulinic acid.
2020,A case in which bladder cancer invaded the ureteral orifice and was resected via photodynamic diagnosis-assisted transurethral resection involving orally administered 5-aminolevulinic acid.
2020,Editorial Comment to Case of atypical femoral fractures that mimicked the typical imaging findings of prostate cancer-induced bone metastasis.
2020,Case of atypical femoral fractures that mimicked the typical imaging findings of prostate cancer-induced bone metastasis.
2020,Secondary immune thrombocytopenic purpura with renal cell carcinoma.
2020,Efficacy and safety of degarelix in patients with prostate cancer: Results from a phase III study in China.
2020,Lipogenic effects of androgen signaling in normal and malignant prostate.
2020,Androgen receptor co-regulation in prostate cancer.
2020,Voter Registration and Jail-Incarcerated Women: Are Justice-Involved Women Civically Engaged?
2020,The Renewing Life Program and Women With Breast Cancer: A Report.
2020,Estimating Creatinine Clearance in the Nonsteady State: The Determination and Role of the True Average Creatinine Concentration.
2020,"A SHORT TEACHING RESIDENCY SPANNING 1,657 MILES."
2020,Mass spectrometry imaging to detect lipid biomarkers and disease signatures in cancer.
2020,Machine learning approaches to study glioblastoma: A review of the last decade of applications.
2020,"Novel approaches for glioblastoma treatment: Focus on tumor heterogeneity, treatment resistance, and computational tools."
2020,Tunneling nanotubes: A bridge for heterogeneity in glioblastoma and a new therapeutic target?
2020,"Role of cell-to-cell communication in cancer: New features, insights, and directions."
2020,Lung cancer stigma: A concept with consequences for patients.
2020,Clostridium difficile infection in fever patients with gynecological malignancies.
2020,Real-world clinical outcomes of olaparib therapy in Chinese patients with advanced serous ovarian cancer treated in Macau.
2020,A pilot study of intrahepatic yttrium-90 microsphere radioembolization in combination with intravenous cisplatin for uveal melanoma liver-only metastases.
2020,Soluble immune checkpoint molecules: Serum markers for cancer diagnosis and prognosis.
2020,Revision of the fear of cancer recurrence cognitive and emotional model by Lee-Jones et al with women with breast cancer.
2020,Efficacy of olanzapine for quality of life improvement among patients with malignant tumor: A systematic review.
2020,Development of novel apoferritin formulations for antitumour benzothiazoles.
2020,Current clinical management of patients with glioblastoma.
2020,The RS4;11 cell line as a model for leukaemia with t(4;11)(q21;q23): Revised characterisation of cytogenetic features.
2020,Treatment-triggered onset and diagnosis of Sheehan syndrome in a multiple myeloma patient.
2020,Tumorigenic effects of TLX overexpression in HEK 293T cells.
2020,Selective intracellular delivery of perfluorocarbon nanodroplets for cytotoxicity threshold reduction on ultrasound-induced vaporization.
2020,Bone scan index can be a useful biomarker of survival outcomes in patients with metastatic castration-resistant prostate cancer treated with radium-223.
2020,Comparison of prostate-specific membrane antigen ligands in clinical translation research for diagnosis of prostate cancer.
2020,Prevention of locoregional recurrence and distant metastasis in Japanese breast cancer patients using Japanese standard postoperative radiation fields: Experience at a single institution.
2020,Outcomes of neoadjuvant chemotherapy using gemcitabine and cisplatin in muscle invasive bladder cancer: A retrospective analysis of the patient and treatment factors in a single institute.
2020,A dose titration study of fentanyl buccal soluble film for breakthrough cancer pain in Taiwan.
2020,Porphyrin-based bridged silsesquioxane nanoparticles for targeted two-photon photodynamic therapy of zebrafish xenografted with human tumor.
2020,Feasibility of relatively low neoadjuvant radiation doses for locally advanced rectal cancer: A propensity score-matched analysis.
2020,"Evaluation of PCR-HRM, RFLP, and direct sequencing as simple and cost-effective methods to detect common EGFR mutations in plasma cell-free DNA of non-small cell lung cancer patients."
2020,Retracted: A randomized controlled trial of mindfulness-based stress reduction for insomnia secondary to cervical cancer: Effects on sleep.
2020,The Mechanism of Action of Regorafenib in Colorectal Cancer: Q&amp;A.
2020,Current and Future Research Into the Mechanism of Action of Regorafenib.
2020,Implications of the Mechanism of Action of Regorafenib for Clinical Practice.
2020,Insights Into the Mechanism of Action of Regorafenib in Colorectal Cancer.
2020,The Mechanism of Action of Regorafenib in Colorectal Cancer: A Guide for the Community Physician.
2020,Highlights in Chronic Lymphocytic Leukemia From the 2019 American Society of Clinical Oncology Annual Meeting: Commentary.
2020,Advances in Aggressive Lymphoma From the 2019 American Society of Clinical Oncology Annual Meeting: Commentary.
2020,Next generation sequencing and functional pathway analysis to understand the mechanism of action of copper-tolfenamic acid against pancreatic cancer cells.
2020,Jumonji domain-containing 6 (JMJD6) identified as a potential therapeutic target in ovarian cancer.
2020,"Serum lactoferrin concentration of primiparous sow during gestation and lactation, and comparison between sow-fed and formula-fed piglets."
2020,SUSTAINABILITY INDICATORS FOR END-OF-LIFE CHEMICAL RELEASES AND POTENTIAL EXPOSURE.
2020,Intraventricular metastases from rectal carcinoma: case report and literature review.
2020,Improved image resolution on thoracic carcinomas by quantitative <sup>18</sup>F-FDG coincidence SPECT/CT in comparison to <sup>18</sup>F-FDG PET/CT.
2020,Real-World Impact of Physician and Patient Discordance on Health-Related Quality of Life in US Patients with Acute Myeloid Leukemia.
2020,Acute Promyelocytic Leukemia: A History over 60 Years-From the Most Malignant to the most Curable Form of Acute Leukemia.
2020,Immune Checkpoint Inhibitors and Radiotherapy in NSCLC Patients: Not Just a Fluke.
2020,The Roles of Common Variation and Somatic Mutation in Cancer Pharmacogenomics.
2020,Invasive Lobular Breast Cancer as a Distinct Disease: Implications for Therapeutic Strategy.
2020,"Patient Survey of the Physical, Emotional, and Informational Challenges for Patients Living with Neuroendocrine Tumors."
2020,Validation of Cell-Free DNA Collection Tubes for Determination of EGFR Mutation Status in Liquid Biopsy from NSCLC Patients.
2020,A Review of Immune-Mediated Adverse Events in Melanoma.
2020,Remote Ischemic Pre-Conditioning Attenuates Adverse Cardiac Remodeling and Mortality Following Doxorubicin Administration in Mice.
2020,Amplex Red Assay for Measuring Hydrogen Peroxide Production from <i>Caenorhabditis elegans</i>.
2020,Incisional lumbar hernia after the use of a lumbar artery perforator flap for breast reconstruction.
2020,SIRT7 couples light-driven body temperature cues to hepatic circadian phase coherence and gluconeogenesis.
2020,Alcohol-derived acetate modulates brain function.
2020,Hepatic Rab24 controls blood glucose homeostasis via improving mitochondrial plasticity.
2020,The metabolic engine of endothelial cells.
2020,Metabolic Messengers: fibroblast growth factor 15/19.
2020,Essentiality of non-essential amino acids for tumour cells and tumorigenesis.
2020,Soluble RANKL is physiologically dispensable but accelerates tumour metastasis to bone.
2020,Metformin-induced increases in GDF15 are important for suppressing appetite and promoting weight loss.
2020,Reply to: Absence of evidence that Slc12a8 encodes a nicotinamide mononucleotide transporter.
2020,Role and therapeutic potential of dietary ketone bodies in lymph vessel growth.
2020,Author Correction: Slc12a8 is a nicotinamide mononucleotide transporter.
2020,Optical Voltammetry of Polymer-Encapsulated Single-Walled Carbon Nanotubes.
2020,A mouse model for functional dissection of TAB1 O-GlcNAcylation.
2020,Financial distress among cancer survivors in Appalachian Kentucky.
2020,Role of the Wnt signaling pathway in keratoacanthoma.
2020,An exploration of resilience in adolescents facing maternal cancer.
2020,Efficacy of S-1 in second-line chemotherapy after nab-paclitaxel plus gemcitabine for patients with advanced pancreatic cancer.
2020,Patients' illness narratives-From being healthy to living with incurable cancer: Encounters with doctors through the disease trajectory.
2020,Higher dietary acid load is not associated with risk of breast cancer in Iranian women.
2020,A feasibility study of a psycho-educational support intervention for men with prostate cancer on active surveillance.
2020,Compliance to treatment guidelines and survival in women undergoing interval debulking surgery for advanced epithelial ovarian cancer.
2020,CRISPR/Cas9-mediated double knockout of SRPK1 and SRPK2 in a nasopharyngeal carcinoma cell line.
2020,Chinese-Australian women with breast cancer call for culturally appropriate information and improved communication with health professionals.
2020,Altered mitochondrial trafficking as a novel mechanism of cancer metastasis.
2020,The Mini-Organo: A rapid high-throughput 3D coculture organotypic assay for oncology screening and drug development.
2020,RhoB is regulated by hypoxia and modulates metastasis in breast cancer.
2020,Caring for metastatic breast cancer patients: Are you changing with the times?
2020,The Impact of Transitioning From Guaiac-Fecal Occult Blood Testing to Fecal Immunochemical Testing in a Canadian Colon Cancer Screening Program.
2020,Primed for Health: Future Thinking Priming Decreases Delay Discounting.
2020,Association of Obesity-Related Genetic Variants (FTO and MC4R) with Breast Cancer Risk: A Population-Based Case-Control Study in Iran.
2020,"BILATERAL, NON-BONY METASTASES TO THE HAND FROM CERVICAL CARCINOMA."
2020,BETA ENDORPHINS - HOLISTIC THERAPEUTIC APPROACH TO CANCER.
2020,Optimizing parameter sensitivity analysis of large-scale microscopy image analysis workflows with multilevel computation reuse.
2020,Implementing VIPER for Imaging Cellular Proteins by Fluorescence Microscopy.
2020,The safety of esophagojejunostomy via a transorally inserted-anvil method vs extracorporeal anastomosis using a circular stapler during total gastrectomy for Siewert type 2 adenocarcinoma of the esophagogastric junction.
2020,Tumor-suppressive function and mechanism of HOXB13 in right-sided colon cancer.
2020,Oncology Fellow Stresses Integrity in the Lab and Clinic.
2020,Fluorescence lifetime imaging for intraoperative cancer delineation in transoral robotic surgery.
2020,Understanding the Mechanism of Cell Death in Gemcitabine Resistant Pancreatic Ductal Adenocarcinoma: A Systems Biology Approach.
2020,Diabetes and Hepatocellular Carcinoma: Incidence Trends and Impact of Liver Disease Etiology.
2020,EGFR TKIs impair lysosome-dependent degradation of SQSTM1 to compromise the effectiveness in lung cancer.
2020,[Lipid cell variant urothelial carcinoma of the renal pelvis. A case report and literature review].
2020,Growing Human Dermal Fibroblasts as Spheroids Renders Them Susceptible for Early Expression of Pluripotency Genes.
2020,Volatile Compounds Are Involved in Cellular Crosstalk and Upregulation.
2020,Supramolecular Presentation of Hyaluronan onto Model Surfaces for Studying the Behavior of Cancer Stem Cells.
2020,Upconverting Nanorockers for Intracellular Viscosity Measurements During Chemotherapy.
2020,"Bioelectricity, Its Fundamentals, Characterization Methodology, and Applications in Nano-Bioprobing and Cancer Diagnosis."
2020,Technological Advances in Multiscale Analysis of Single Cells in Biomedicine.
2020,An Integrated Microfluidics Approach for Personalized Cancer Drug Sensitivity and Resistance Assay.
2020,Green Fluorescent Protein Nanovessel Serves as a Nucleolus Targeting Material and Molecule Carrier in Living Cells.
2020,When Prussian Blue Meets Porous Gold Nanoparticles: A High Signal-to-Background Surface-Enhanced Raman Scattering Probe for Cellular Biomarker Imaging.
2020,Topological Transformation-Based Nanobarcoding for Detection and Enumeration of MicroRNAs and Single Nucleotide Polymorphism.
2020,Stretch Induces Invasive Phenotypes in Breast Cells Due to Activation of Aerobic-Glycolysis-Related Pathways.
2020,3D Microenvironment Stiffness Regulates Tumor Spheroid Growth and Mechanics via p21 and ROCK.
2020,Development of 3D Lymph Node Mimetic for Studying Prostate Cancer Metastasis.
2020,Structural insights into human Arginase-1 pH dependence and its inhibition by the small molecule inhibitor CB-1158.
2020,"A review of social determinants of prostate cancer risk, stage, and survival."
2020,Dissecting and rebuilding the glioblastoma microenvironment with engineered materials.
2020,Somatic Hemizygous Y371H CBL Mutation with Loss of Heterozygosity Presenting with BENTA Type Lymphoid Proliferation.
2020,Efficacy of Dichlorophenolindophenol (DCIP) as Screening Test for Hb E: Revisited.
2020,Impact of World Health Organization (WHO) Revised Criteria-2016 on the Diagnosis of Polycythemia Vera.
2020,Risk Stratification in Multiple Myeloma in Indian Settings.
2020,"Re-defining Prognosis of Hematological Malignancies by Dynamic Response Assessment Methods: Lessons Learnt in Chronic Myeloid Leukemia, Hodgkin Lymphoma, Diffuse Large B Cell Lymphoma and Multiple Myeloma."
2020,The Effect of miR-98 and miR-214 on Apoptotic and Angiogenic Pathways in Hepatocellular Carcinoma HepG2 Cells.
2020,The Upregulation of hsa-mir-181b-1 and Downregulation of Its Target CYLD in the Late-Stage of Tumor Progression of Breast Cancer.
2020,Management of cutaneous neurofibroma: current therapy and future directions.
2020,Whole exome sequencing reveals the maintained polyclonal nature from primary to metastatic malignant peripheral nerve sheath tumor in two patients with NF1.
2020,Genetics of human malignant peripheral nerve sheath tumors.
2020,Diagnosis and management of malignant peripheral nerve sheath tumors: Current practice and future perspectives.
2020,"After <i>Nf1</i> loss in Schwann cells, inflammation drives neurofibroma formation."
2020,New insights into the neurofibroma tumor cells of origin.
2020,Downregulation of PD-L1 via FKBP5 by celecoxib augments antitumor effects of PD-1 blockade in a malignant glioma model.
2020,EGFR mutations are associated with response to depatux-m in combination with temozolomide and result in a receptor that is hypersensitive to ligand.
2020,Male hormone-interfering drugs and meningioma development.
2020,A phase III double-blind placebo-controlled randomized study of dexamphetamine sulfate for fatigue in primary brain tumors patients: An ANOCEF trial (DXA).
2020,Brain tumors in Neurofibromatosis type 1.
2020,Constitutional mismatch repair deficiency-associated brain tumors: report from the European C4CMMRD consortium.
2020,The soluble form of pan-RTK inhibitor and tumor suppressor LRIG1 mediates downregulation of AXL through direct protein-protein interaction in glioblastoma.
2020,Human cytomegalovirus seropositivity is associated with decreased survival in glioblastoma patients.
2020,Tumor-associated macrophage infiltration in meningioma.
2020,The effect of brain metastasis location on clinical outcomes: A review of the literature.
2020,Highlights of the inaugural ten - the launch of Neuro-Oncology Advances.
2020,"Biomarkers and smart intracranial devices for the diagnosis, treatment, and monitoring of high-grade gliomas: a review of the literature and future prospects."
2020,Efficacy and pharmacodynamics of niraparib in BRCA-mutant and wild-type intracranial triple-negative breast cancer murine models.
2020,Modeling heterogeneous tumor growth dynamics and cell-cell interactions at single-cell and cell-population resolution.
2020,Platinum complexes of curcumin delivered by dual-responsive polymeric nanoparticles improve chemotherapeutic efficacy based on the enhanced anti-metastasis activity and reduce side effects.
2020,MiR-142-3p enhances chemosensitivity of breast cancer cells and inhibits autophagy by targeting HMGB1.
2020,Yes-associated protein (YAP) and transcriptional coactivator with a PDZ-binding motif (TAZ): a nexus between hypoxia and cancer.
2020,Optimization of the Four Most Effective Factors on β-Carotene Production by <i>Dunaliella salina</i> Using Response Surface Methodology.
2020,Purification of Sesquiterpenes from <i>Saussurea Lappa</i> Roots by High Speed Counter Current Chromatography.
2020,Anticancer Activity of Polyisoprenoids from <i>Avicennia alba</i> Blume. in WiDr Cells.
2020,Design and Synthesis of Novel Triazole-based Peptide Analogues as Anticancer Agents.
2020,Comparative of <i>in-vitro</i> Evaluation between Erlotinib Loaded Nanostructured Lipid Carriers and Liposomes against A549 Lung Cancer Cell Line.
2020,Fusion in Breast Cancer Histology Classification.
2020,Ratiometric delivery of doxorubicin and berberine by liposome enables superior therapeutic index than Doxil<sup>Ⓡ</sup>.
2020,Redox dual-stimuli responsive drug delivery systems for improving tumor-targeting ability and reducing adverse side effects.
2020,A Novel Preoperative Nomogram for Predicting Lymph Node Invasion in Renal Cell Carcinoma Patients Without Metastasis.
2020,A Case of Acute Lymphocytic Leukaemia with t(3;13) and Central Nervous System Leukemia after Allogenic Cord Blood Transplantation.
2020,MicroRNAs as Key Regulators of Ovarian Cancers.
2020,Tumor dormancy in bone.
2020,Determining the unmet needs of patients with intracranial meningioma-a qualitative assessment.
2020,Interval between planning and frameless stereotactic radiosurgery for brain metastases: are our margins still accurate?
2020,Blind Spot of Enteral Stenting for Malignant Duodenal Obstruction due to Colon Cancer: A Rare Case of Duodenocolonic Fistula.
2020,The role of automated breast ultrasound in the assessment of the local extent of breast cancer.
2020,[Palliative Surgery in Colorectal Cancer - Which Factors Should Influence the Choice of the Surgical Procedure?]
2020,A soft hood improves maneuverability in narrow spaces during pharyngeal endoscopic submucosal dissection.
2020,Venous Thromboembolism Prophylaxis with Low-Molecular-Weight Heparin in Primary Central Nervous System Lymphoma.
2020,"Association of Sex, Age, and Comorbidities with Mortality in COVID-19 Patients: A Systematic Review and Meta-Analysis."
2020,The impact of variable RBE in proton therapy for left-sided breast cancer when estimating normal tissue complications in the heart and lung.
2020,A semi-empirical model for scatter field reduction in digital mammography.
2020,Proton FLASH: passive scattering or pencil beam scanning?
2020,"Comparison of nab-paclitaxel plus gemcitabine in elderly versus younger patients with metastatic pancreatic cancer: Analysis of a multicentre, prospective, non-interventional study."
2020,Pathological and clinical features of enteric adenocarcinoma of the thymus. A pooled analysis of cases from a reference center and systematic review of the literature.
2020,SIPA1 enhances SMAD2/3 expression to maintain stem cell features in breast cancer cells.
2020,Clinical implications of germline BCL2L11 deletion polymorphism in pretreated advanced NSCLC patients with osimertinib therapy.
2020,Porous yolk-shell Fe/Fe<sub>3</sub>O<sub>4</sub> nanoparticles with controlled exposure of highly active Fe(0) for cancer therapy.
2020,A Boron-10 nitride nanosheet for combinational boron neutron capture therapy and chemotherapy of tumor.
2020,Gentiopicroside ameliorates ethanol-induced gastritis via regulating MMP-10 and pERK1/2 signaling.
2020,The mammographic appearance of the BioMonitor implantable loop recorder.
2020,Peripheral cytotoxic T lymphocyte predicts first-line progression free survival in HER2-positive advanced breast cancer.
2020,Management of borderline ovarian tumours during pregnancy: Results of a French multi-centre study.
2020,IL-6 as a major regulator of MDSC activity and possible target for cancer immunotherapy.
2020,Abscisic acid regulates dormancy of prostate cancer disseminated tumor cells in the bone marrow.
2020,A novel dual-function fluorescent probe for the rapid detection of bisulfite and hydrogen peroxide in aqueous solution and living cells.
2020,In silico exploration of binding of selected bisphosphonate derivatives to placental alkaline phosphatase via docking and molecular dynamics.
2020,Centrosomes in mitotic spindle assembly and orientation.
2020,Optineurin defects cause TDP43-pathology with autophagic vacuolar formation.
2020,MANF is neuroprotective against ethanol-induced neurodegeneration through ameliorating ER stress.
2020,YAP/TAZ and EZH2 synergize to impair tumor suppressor activity of TGFBR2 in non-small cell lung cancer.
2020,How GPCR Phosphorylation Patterns Orchestrate Arrestin-Mediated Signaling.
2020,Human T-bet Governs Innate and Innate-like Adaptive IFN-γ Immunity against Mycobacteria.
2020,Functional roles of exosomal miRNAs in multi-drug resistance in cancer chemotherapeutics.
2020,In search of the correlation between nanomechanical and biomolecular properties of prostate cancer cells with different metastatic potential.
2020,SARS-CoV-2 mRNA Vaccines Foster Potent Antigen-Specific Germinal Center Responses Associated with Neutralizing Antibody Generation.
2020,Machine Learning of Hematopoietic Stem Cell Divisions from Paired Daughter Cell Expression Profiles Reveals Effects of Aging on Self-Renewal.
2020,The ZATT-TOP2A-PICH Axis Drives Extensive Replication Fork Reversal to Promote Genome Stability.
2020,Histone Modifications in Stem Cell Development and Their Clinical Implications.
2020,Response to Perspectives on the Classical Enzyme Carbonic Anhydrase and the Search for Inhibitors.
2020,Dual targeting of DDX3 and eIF4A by the translation inhibitor rocaglamide A.
2020,Endocytosis of the non-catalytic ADAM23: recycling and long half-life properties.
2020,Regulatory T Cells Support Breast Cancer Progression by Opposing IFN-γ-Dependent Functional Reprogramming of Myeloid Cells.
2020,Autophagy Is Required for Maturation of Surfactant-Containing Lamellar Bodies in the Lung and Swim Bladder.
2020,Divergent Nodes of Non-autonomous UPR<sup>ER</sup> Signaling through Serotonergic and Dopaminergic Neurons.
2020,Layer 3 Pyramidal Cells in the Medial Entorhinal Cortex Orchestrate Up-Down States and Entrain the Deep Layers Differentially.
2020,Epigenomic Reprogramming toward Mesenchymal-Epithelial Transition in Ovarian-Cancer-Associated Mesenchymal Stem Cells Drives Metastasis.
2020,The Master Regulator Protein BAZ2B Can Reprogram Human Hematopoietic Lineage-Committed Progenitors into a Multipotent State.
2020,Large-scale Generation of Functional and Transplantable Hepatocytes and Cholangiocytes from Human Endoderm Stem Cells.
2020,HCAR1/MCT1 Regulates Tumor Ferroptosis through the Lactate-Mediated AMPK-SCD1 Activity and Its Therapeutic Implications.
2020,[The yellow fever vaccine as a new cancer treatment?]
2020,[Longevity clocks: The promoting role of telomeres?]
2020,Knockdown of Forkhead box A1 suppresses the tumorigenesis and progression of human colon cancer cells through regulating the phosphatase and tensin homolog/Akt pathway.
2020,Development and validation of a novel prognostic model for long-term overall survival in liposarcoma patients: a population-based study.
2020,Palmitoylation of Membrane-Penetrating Magainin Derivatives Reinforces Necroptosis in A549 Cells Dependent on Peptide Conformational Propensities.
2020,Rational Design of Near-Infrared-Absorbing Pt(II)-Chelated Azadipyrromethene Dyes as a New Generation of Photosensitizers for Synergistic Phototherapy.
2020,Association Between Angiotensin II Receptor Blockers and the Risk of Lung Cancer Among Patients With Hypertension From the Korean National Health Insurance Service-National Health Screening Cohort.
2020,Birth Patterns and Delayed Breastfeeding Initiation in Indonesia.
2020,Case 38-2020: A 52-Year-Old Man with Cancer and Acute Hypoxemia.
2020,Cytohistopathologic correlation of ovarian mesonephric-like carcinoma and female adnexal tumor of probable Wolffian origin.
2020,"Towards unzipping the ZIP metal transporters: structure, evolution, and implications on drug discovery against cancer."
2020,Plasticity in Bilateral Hippocampi after a 3-month Physical Activity Program in Lung Cancer Patients.
2020,Myeloproliferative neoplasms and pregnancy: overview and practice recommendations.
2020,Late mortality in people with cancer: a population-based Australian study.
2020,Invasive Adenocarcinoma of the Ileum Presenting as a Small Bowel Obstruction.
2020,"Knowledge of Breast Cancer and Practice of Breast Cancer Screening among Female Teachers in an Urban Local Government Area in Lagos State, Southwestern Nigeria."
2020,Spiritual Well-Being in People Living with Persistent Non-Cancer and Cancer-Related Pain.
2020,"On Our Doorstep, A Precious Cargo From MSCs: The Role of Extracellular Vesicles in Stem Cell Therapy."
2020,COVID-MATCH65-A prospectively derived clinical decision rule for severe acute respiratory syndrome coronavirus 2.
2020,PET imaging and pharmacological therapy targeting carbonic anhydrase-IX high-expressing tumors using US2 platform based on bivalent ureidosulfonamide.
2020,"Physical, psychological and nutritional outcomes in a cohort of Irish patients with metastatic peritoneal malignancy scheduled for cytoreductive surgery (CRS) and heated intrapertioneal chemotherapy (HIPEC): An exploratory pilot study."
2020,Population variability in the generation and selection of T-cell repertoires.
2020,Exploiting codon usage identifies intensity-specific modifiers of Ras/MAPK signaling in vivo.
2020,Identification of a 6-Gene Signature Associated with Resistance to Tyrosine Kinase Inhibitors: Prognosis for Clear Cell Renal Cell Carcinoma.
2020,A case of infective endocarditis due to Herbaspirillum Huttiense in a pediatric oncology patient.
2020,"Clinical Characteristics of 33 Asymptomatic COVID-19 Infections in Wuhan, China."
2020,Triple Up-sampling Segmentation Network with Distribution Consistency Loss for Pathological Diagnosis of Cervical Precancerous Lesions.
2020,Multi-modal siamese network for diagnostically similar lesion retrieval in prostate MRI.
2020,lncRNAs in T lymphocytes: RNA-regulation at the heart of the immune response.
2020,The emerging role of MEIS1 in cell proliferation and differentiation.
2020,"Targeting HPV in gynaecological cancers - Current status, ongoing challenges and future directions."
2020,Retrospective Analysis of Pure Ovarian Immature Teratoma in Patients Aged 15-39 Years: A Turkish Multicenter Study.
2020,Clinical Significance of <i>POM121</i> Expression in Lung Cancer.
2020,Melflufen and Dexamethasone in Heavily Pretreated Relapsed and Refractory Multiple Myeloma.
2020,"<i>In Vivo</i> Characterization of the Toxicological Properties of DPhP, One of the Main Degradation Products of Aryl Phosphate Esters."
2020,Low-Dose Bisphenol A in a Rat Model of Endometrial Cancer: A CLARITY-BPA Study.
2020,Folic Acid-Modified Erythrocyte Membrane Loading Dual Drug for Targeted and Chemo-Photothermal Synergistic Cancer Therapy.
2020,<i>In Situ</i> One-Pot Synthesis of Fe<sub>2</sub>O<sub>3</sub>@BSA Core-Shell Nanoparticles as Enhanced T<sub>1</sub>-Weighted Magnetic Resonance Imagine Contrast Agents.
2020,Noninvasive Precision Screening of Prostate Cancer by Urinary Multimarker Sensor and Artificial Intelligence Analysis.
2020,"In Vivo Bioimaging and Photodynamic Therapy Based on Two-Photon Fluorescent Conjugated Polymers Containing Dibenzothiophene-<i>S</i>,<i>S</i>-dioxide Derivatives."
2020,Crystalloids in FNA specimens of salivary gland lesions: A retrospective study in a single large institute.
2020,Mechanisms of small cell lung cancer metastasis.
2020,"Phase I Study of Afatinib and Selumetinib in Patients with KRAS-Mutated Colorectal, Non-Small Cell Lung, and Pancreatic Cancer."
2020,Biopolymer Immune Implants' Sequential Activation of Innate and Adaptive Immunity for Colorectal Cancer Postoperative Immunotherapy.
2020,Klotho gene G395A and C1818T polymorphisms in acromegaly: Association with clinical presentation and comorbidities.
2020,Prognostic value of BRAF/MIR-17 signature and B-Raf protein expression in patients with colorectal cancer: A pilot study.
2020,Epigenetic Clock Analysis in Children with Fetal Alcohol Spectrum Disorder.
